Date,Location,Tournament,Series,Court,Surface,Round,Player0,Player1,Rank0,Rank1,Pts0,Pts1,Comment,B3650,B3651,PS0,PS1,Avg0,Avg1,EloRating0,EloRating1,MatchesPlayed0,MatchesPlayed1,MatchesWon0,MatchesWon1,Injuries0,Injuries1,WinningStreak0,WinningStreak1
2017-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Klein B.,Bagnis F.,324.0,55.0,148.0,817.0,Completed,2.0,1.72,2.06,1.84,2.02,1.76,1500.0,1484.0,0.0,17.0,0.0,35.294117647058826,0.0,0.0,0.0,0.0
2017-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Harrison R.,Garcia-Lopez G.,89.0,74.0,632.0,700.0,Completed,1.4,2.75,1.43,3.01,1.43,2.75,1500.0,1484.0,22.0,53.0,50.0,41.509433962264154,0.0,0.0,0.0,0.0
2017-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Sousa J.,Ramos-Vinolas A.,44.0,26.0,1030.0,1435.0,Completed,2.1,1.66,2.23,1.72,2.14,1.68,1500.0,1501.4387739660467,56.0,64.0,42.857142857142854,53.125,0.0,0.0,0.0,0.0
2017-01-10,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Lu Y.H.,Khachanov K.,61.0,51.0,774.0,875.0,Completed,2.0,1.72,2.15,1.78,2.03,1.76,1500.0,1500.0,15.0,22.0,46.666666666666664,59.09090909090909,0.0,0.0,0.0,0.0
2017-01-10,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Baghdatis M.,Mannarino A.,36.0,60.0,1140.0,781.0,Completed,2.25,1.57,2.26,1.7,2.22,1.64,1484.0,1500.0,49.0,54.0,53.06122448979592,48.148148148148145,2.0,0.0,0.0,0.0
2017-01-10,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Chardy J.,Sitak A.,71.0,1822.0,705.0,0.0,Completed,1.05,11.0,1.09,8.95,1.06,8.96,1484.0,1500.0,38.0,0.0,44.73684210526316,0.0,0.0,0.0,0.0,0.0
2017-01-10,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Haase R.,Ferrer D.,58.0,21.0,795.0,1785.0,Completed,4.33,1.2,4.65,1.24,4.12,1.23,1500.736306793522,1500.0,33.0,55.0,42.42424242424242,60.0,1.0,1.0,1.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Sousa J.,Klein B.,44.0,324.0,1030.0,148.0,Completed,1.28,3.5,1.27,4.18,1.26,3.74,1516.0662576109798,1515.263693206478,56.0,0.0,42.857142857142854,0.0,0.0,0.0,1.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Johnson S.,Lu Y.H.,33.0,61.0,1320.0,774.0,Completed,1.72,2.0,1.81,2.11,1.76,2.03,1500.0,1516.0,54.0,15.0,50.0,46.666666666666664,0.0,0.0,1.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Isner J.,Jaziri M.,19.0,56.0,1850.0,814.0,Completed,1.16,4.5,1.22,4.85,1.21,4.29,1500.0,1500.7024671725246,50.0,36.0,60.0,41.66666666666667,0.0,0.0,0.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Vesely J.,Statham J.,54.0,434.0,848.0,94.0,Completed,1.04,11.0,1.07,10.71,1.05,10.28,1516.0,1500.0,42.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Baghdatis M.,Brown D.,36.0,70.0,1140.0,718.0,Completed,1.4,2.75,1.52,2.73,1.48,2.65,1500.736306793522,1516.0,49.0,24.0,53.06122448979592,54.166666666666664,2.0,0.0,1.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Chardy J.,Lopez F.,71.0,28.0,705.0,1410.0,Walkover,2.2,1.61,2.12,1.81,2.13,1.7,1500.736306793522,1516.0,38.0,53.0,44.73684210526316,54.71698113207547,0.0,0.0,1.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Sock J.,Harrison R.,23.0,89.0,1710.0,632.0,Completed,1.4,2.75,1.45,2.97,1.4,2.86,1500.0,1515.263693206478,54.0,22.0,66.66666666666666,50.0,0.0,0.0,0.0,0.0
2017-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Sousa J.,Haase R.,44.0,58.0,1030.0,795.0,Completed,1.53,2.37,1.7,2.31,1.64,2.24,1532.029298220038,1516.7023986633528,56.0,33.0,42.857142857142854,42.42424242424242,0.0,1.0,2.0,0.0
2017-01-12,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Johnson S.,Isner J.,33.0,19.0,1320.0,1850.0,Completed,2.25,1.57,2.47,1.63,2.3,1.61,1516.736306793522,1516.0323497647144,54.0,50.0,50.0,60.0,0.0,0.0,2.0,0.0
2017-01-12,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Baghdatis M.,Vesely J.,36.0,54.0,1140.0,848.0,Completed,1.66,2.1,1.8,2.15,1.7,2.13,1517.4387739660467,1531.263693206478,49.0,42.0,53.06122448979592,50.0,2.0,0.0,2.0,0.0
2017-01-12,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Sock J.,Chardy J.,23.0,71.0,1710.0,705.0,Completed,1.33,3.25,1.45,3.04,1.37,3.04,1516.7024671725246,1517.4387739660467,54.0,38.0,66.66666666666666,44.73684210526316,0.0,0.0,1.0,0.0
2017-01-13,Auckland,ASB Classic,ATP250,Outdoor,Hard,Semifinals,Sousa J.,Baghdatis M.,44.0,36.0,1030.0,1140.0,Completed,2.1,1.72,2.2,1.77,2.09,1.73,1547.3239259214727,1534.075099218971,56.0,49.0,42.857142857142854,53.06122448979592,0.0,2.0,3.0,0.0
2017-01-13,Auckland,ASB Classic,ATP250,Outdoor,Hard,Semifinals,Sock J.,Johnson S.,23.0,33.0,1710.0,1320.0,Completed,1.57,2.37,1.6,2.55,1.56,2.4,1532.736375302694,1532.7038884186716,54.0,54.0,66.66666666666666,50.0,0.0,0.0,2.0,0.0
2017-01-14,Auckland,ASB Classic,ATP250,Outdoor,Hard,The Final,Sock J.,Sousa J.,23.0,44.0,1710.0,1030.0,Completed,1.4,3.0,1.43,3.13,1.4,2.93,1548.7348792264008,1562.7140904709124,54.0,56.0,66.66666666666666,42.857142857142854,0.0,0.0,3.0,0.0
2017-01-08,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Mahut N.,Bellucci T.,38.0,62.0,1122.0,771.0,Completed,1.61,2.2,1.68,2.31,1.65,2.19,1500.0,1500.0,43.0,35.0,53.48837209302325,40.0,0.0,0.0,0.0,0.0
2017-01-09,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Barton M.,Edmund K.,198.0,45.0,282.0,989.0,Completed,3.5,1.28,3.75,1.31,3.57,1.28,1500.0,1515.2975328274754,6.0,37.0,50.0,51.35135135135135,0.0,1.0,0.0,0.0
2017-01-09,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Evans D.,Monteiro T.,67.0,83.0,736.0,660.0,Completed,1.36,3.0,1.5,2.77,1.43,2.78,1500.0,1484.0,17.0,12.0,52.94117647058824,50.0,0.0,0.0,0.0,0.0
2017-01-09,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Elias G.,O'Connell C.,81.0,238.0,675.0,217.0,Completed,1.57,2.25,1.76,2.17,1.63,2.25,1484.0,1500.0,23.0,0.0,47.82608695652174,0.0,0.0,0.0,0.0,0.0
2017-01-09,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Lorenzi P.,Mayer F.,41.0,49.0,1090.0,903.0,Completed,2.1,1.66,2.09,1.81,2.05,1.75,1484.0,1484.0,47.0,21.0,48.93617021276596,47.61904761904761,0.0,0.0,0.0,0.0
2017-01-09,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Kohlschreiber P.,Fognini F.,32.0,47.0,1325.0,945.0,Completed,1.53,2.37,1.61,2.46,1.58,2.32,1500.0,1500.0,51.0,44.0,56.86274509803921,52.27272727272727,0.0,0.0,0.0,0.0
2017-01-10,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,De Minaur A.,Paire B.,333.0,46.0,144.0,960.0,Completed,2.37,1.53,2.6,1.55,2.43,1.54,1484.0,1531.2974737655136,0.0,53.0,0.0,41.509433962264154,0.0,0.0,0.0,0.0
2017-01-10,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Kuznetsov An.,Klizan M.,48.0,35.0,935.0,1230.0,Retired,1.4,2.75,1.44,2.98,1.43,2.75,1484.0,1484.736306793522,47.0,29.0,57.446808510638306,48.275862068965516,0.0,0.0,0.0,0.0
2017-01-10,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Zverev M.,Almagro N.,50.0,43.0,884.0,1040.0,Completed,1.72,2.0,1.84,2.06,1.83,1.94,1500.0,1516.0,26.0,44.0,46.15384615384615,50.0,0.0,0.0,0.0,0.0
2017-01-10,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Muller G.,Dolgopolov O.,34.0,63.0,1255.0,760.0,Completed,1.53,2.37,1.54,2.62,1.57,2.37,1484.0,1484.0,56.0,35.0,58.92857142857143,48.57142857142857,0.0,0.0,0.0,0.0
2017-01-10,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Granollers M.,Giraldo S.,37.0,90.0,1136.0,632.0,Completed,1.57,2.25,1.68,2.31,1.62,2.25,1500.0,1500.0,47.0,21.0,46.808510638297875,38.095238095238095,1.0,0.0,0.0,0.0
2017-01-10,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,Thompson J.,Basilashvili N.,75.0,94.0,699.0,624.0,Completed,1.5,2.53,1.53,2.67,1.5,2.53,1515.2975328274754,1500.0,12.0,14.0,25.0,42.857142857142854,0.0,0.0,0.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Cuevas P.,Mahut N.,22.0,38.0,1780.0,1122.0,Completed,2.1,1.66,2.39,1.65,2.23,1.64,1500.0,1516.0,55.0,43.0,60.0,53.48837209302325,1.0,0.0,0.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Muller G.,Barton M.,34.0,198.0,1255.0,282.0,Completed,1.28,3.5,1.33,3.64,1.3,3.43,1500.0,1516.7040225341211,56.0,6.0,58.92857142857143,50.0,0.0,0.0,1.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Carreno Busta P.,Zverev M.,30.0,50.0,1370.0,884.0,Completed,1.8,1.9,2.07,1.85,1.94,1.83,1500.0,1516.736306793522,51.0,26.0,64.70588235294117,46.15384615384615,0.0,0.0,0.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Kohlschreiber P.,Thompson J.,32.0,75.0,1325.0,699.0,Completed,1.44,2.62,1.6,2.52,1.52,2.5,1516.0,1530.5935102933543,51.0,12.0,56.86274509803921,25.0,0.0,0.0,1.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Evans D.,Granollers M.,67.0,37.0,736.0,1136.0,Completed,2.0,1.72,1.98,1.93,1.99,1.8,1515.263693206478,1516.0,17.0,47.0,52.94117647058824,46.808510638297875,0.0,1.0,1.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Troicki V.,Lorenzi P.,29.0,41.0,1385.0,1090.0,Completed,1.33,3.25,1.34,3.61,1.33,3.27,1499.263693206478,1500.0,60.0,47.0,55.00000000000001,48.93617021276596,0.0,0.0,0.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Kuznetsov An.,De Minaur A.,48.0,333.0,935.0,144.0,Retired,1.3,3.4,1.34,3.56,1.32,3.27,1500.0339081301693,1502.1647729748852,47.0,0.0,57.446808510638306,0.0,0.0,0.0,1.0,0.0
2017-01-11,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,Thiem D.,Elias G.,8.0,81.0,3415.0,675.0,Completed,1.12,6.0,1.16,6.27,1.14,5.53,1501.4387739660467,1500.736306793522,82.0,23.0,70.73170731707317,47.82608695652174,0.0,0.0,0.0,0.0
2017-01-12,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,Muller G.,Cuevas P.,34.0,22.0,1255.0,1780.0,Completed,1.57,2.25,1.65,2.42,1.62,2.27,1516.7686565074994,1516.736306793522,56.0,55.0,58.92857142857143,60.0,0.0,1.0,2.0,0.0
2017-01-12,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,Troicki V.,Kohlschreiber P.,29.0,32.0,1385.0,1325.0,Walkover,1.72,2.0,1.79,2.17,1.75,2.05,1515.2976013366472,1532.6716610290778,60.0,51.0,55.00000000000001,56.86274509803921,0.0,0.0,1.0,0.0
2017-01-12,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,Kuznetsov An.,Carreno Busta P.,48.0,30.0,935.0,1370.0,Completed,2.0,1.72,2.13,1.82,2.05,1.76,1516.1320368523282,1516.7701398146428,47.0,51.0,57.446808510638306,64.70588235294117,0.0,0.0,2.0,0.0
2017-01-12,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,Evans D.,Thiem D.,67.0,8.0,736.0,3415.0,Completed,3.75,1.25,3.8,1.32,3.87,1.25,1531.2976013366472,1517.4064242013324,17.0,82.0,52.94117647058824,70.73170731707317,0.0,0.0,2.0,0.0
2017-01-13,Sydney,Apia International,ATP250,Outdoor,Hard,Semifinals,Muller G.,Troicki V.,34.0,29.0,1255.0,1385.0,Completed,2.3,1.61,2.27,1.72,2.26,1.63,1532.7671667481204,1532.0970400908848,56.0,60.0,58.92857142857143,55.00000000000001,0.0,0.0,3.0,0.0
2017-01-13,Sydney,Apia International,ATP250,Outdoor,Hard,Semifinals,Evans D.,Kuznetsov An.,67.0,48.0,736.0,935.0,Completed,2.5,1.53,2.48,1.62,2.39,1.57,1546.6582296442039,1532.161422546664,17.0,47.0,52.94117647058824,57.446808510638306,0.0,0.0,3.0,0.0
2017-01-14,Sydney,Apia International,ATP250,Outdoor,Hard,The Final,Muller G.,Evans D.,34.0,67.0,1255.0,736.0,Completed,1.5,2.62,1.52,2.76,1.52,2.54,1548.7363063133619,1561.9910141659159,56.0,17.0,58.92857142857143,52.94117647058824,0.0,0.0,4.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,De Minaur A.,Melzer G.,301.0,87.0,164.0,648.0,Completed,2.5,1.53,2.5,1.6,2.45,1.54,1486.0666442527263,1500.0,0.0,9.0,0.0,33.33333333333333,1.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Almagro N.,72.0,42.0,705.0,1040.0,Retired,1.8,2.0,1.86,2.05,1.81,1.97,1501.4048658358774,1499.263693206478,38.0,44.0,44.73684210526316,50.0,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Troicki V.,Dzumhur D.,35.0,78.0,1225.0,694.0,Completed,1.22,4.33,1.22,4.93,1.22,4.25,1516.1279005256433,1484.0,60.0,41.0,55.00000000000001,48.78048780487805,0.0,1.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Estrella Burgos V.,Bedene A.,103.0,109.0,586.0,547.0,Completed,5.0,1.16,5.83,1.17,5.07,1.16,1500.0,1515.2976013366472,28.0,31.0,42.857142857142854,38.70967741935484,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Harrison R.,Mahut N.,82.0,41.0,664.0,1085.0,Completed,1.66,2.2,1.72,2.25,1.68,2.15,1498.5612260339533,1499.263693206478,22.0,43.0,50.0,53.48837209302325,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Kuznetsov An.,5.0,45.0,5010.0,1015.0,Completed,1.08,8.0,1.11,8.36,1.09,7.23,1534.0473241836812,1516.828638024952,72.0,47.0,72.22222222222221,57.446808510638306,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Zverev M.,Garcia-Lopez G.,50.0,74.0,894.0,700.0,Completed,1.28,3.75,1.31,3.81,1.29,3.51,1499.9661669788793,1468.736306793522,26.0,53.0,46.15384615384615,41.509433962264154,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Querrey S.,Halys Q.,32.0,155.0,1355.0,379.0,Completed,1.36,3.25,1.43,3.08,1.36,3.1,1484.0,1500.0,51.0,9.0,54.90196078431373,33.33333333333333,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Berdych T.,Vanni L.,10.0,157.0,3060.0,373.0,Retired,1.04,13.0,1.05,13.96,1.04,11.34,1532.0,1500.0,58.0,6.0,67.24137931034483,16.666666666666664,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Tomic B.,Bellucci T.,27.0,62.0,1420.0,771.0,Completed,1.4,3.0,1.4,3.23,1.39,2.97,1484.0,1484.0,51.0,35.0,54.90196078431373,40.0,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Rublev A.,Lu Y.H.,152.0,60.0,383.0,786.0,Completed,3.0,1.4,3.14,1.42,3.01,1.38,1500.0,1499.263693206478,7.0,15.0,28.57142857142857,46.666666666666664,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Isner J.,Kravchuk K.,19.0,88.0,1850.0,642.0,Completed,1.11,6.5,1.1,8.67,1.1,6.71,1500.0647681395649,1484.0,50.0,5.0,60.0,20.0,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Cilic M.,Janowicz J.,7.0,273.0,3605.0,186.0,Completed,1.1,7.0,1.12,7.65,1.1,6.78,1484.736306793522,1500.0,62.0,0.0,67.74193548387096,0.0,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Jaziri M.,Soeda G.,56.0,139.0,824.0,431.0,Completed,1.61,2.3,1.58,2.56,1.57,2.37,1484.6701174078103,1500.0,36.0,0.0,41.66666666666667,0.0,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Murray A.,Marchenko I.,1.0,95.0,12560.0,624.0,Completed,1.005,29.0,1.01,29.16,1.01,22.91,1548.0,1484.0,79.0,33.0,89.87341772151899,42.42424242424242,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Lajovic D.,Robert S.,94.0,55.0,627.0,854.0,Completed,2.0,1.8,1.92,1.99,2.01,1.79,1484.0,1468.0,40.0,32.0,45.0,43.75,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Schwartzman D.,Cuevas P.,54.0,22.0,867.0,1780.0,Completed,1.9,1.9,1.97,1.93,2.02,1.77,1482.5612260339533,1500.737796552901,34.0,55.0,50.0,60.0,0.0,1.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Lacko L.,Ramos-Vinolas A.,121.0,26.0,486.0,1435.0,Completed,2.2,1.66,2.2,1.75,2.17,1.67,1500.0,1485.3725163550669,11.0,64.0,36.36363636363637,53.125,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Khachanov K.,Mannarino A.,52.0,61.0,875.0,781.0,Completed,1.66,2.2,1.76,2.19,1.7,2.12,1484.0,1483.263693206478,22.0,54.0,59.09090909090909,48.148148148148145,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Lorenzi P.,Duckworth J.,43.0,107.0,1033.0,557.0,Completed,2.2,1.66,2.44,1.63,2.17,1.67,1483.9660918698307,1500.0,47.0,12.0,48.93617021276596,33.33333333333333,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Seppi A.,Mathieu P.H.,89.0,75.0,635.0,700.0,Completed,1.36,3.25,1.38,3.35,1.36,3.13,1500.0,1484.0,41.0,38.0,43.90243902439025,47.368421052631575,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Rubin N.,Fratangelo B.,200.0,113.0,274.0,519.0,Completed,2.37,1.57,2.35,1.67,2.31,1.6,1500.0,1500.0,6.0,15.0,33.33333333333333,40.0,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Bublik A.,Pouille L.,207.0,16.0,268.0,2131.0,Completed,4.0,1.25,4.01,1.29,3.96,1.25,1500.0,1500.0,4.0,54.0,50.0,61.111111111111114,0.0,1.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Sela D.,Granollers M.,67.0,38.0,731.0,1123.0,Completed,2.0,1.8,2.06,1.85,1.98,1.8,1531.3283210711686,1499.9660918698307,25.0,47.0,36.0,46.808510638297875,0.0,1.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Evans D.,Bagnis F.,51.0,65.0,886.0,739.0,Completed,1.3,3.5,1.32,3.73,1.28,3.61,1545.380908272015,1468.736306793522,17.0,17.0,52.94117647058824,35.294117647058826,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Tsonga J.W.,Monteiro T.,12.0,83.0,2505.0,664.0,Completed,1.02,17.0,1.04,15.91,1.02,14.21,1516.0,1468.736306793522,49.0,12.0,69.38775510204081,50.0,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Sock J.,Herbert P.H.,20.0,73.0,1810.0,705.0,Completed,1.18,4.5,1.23,4.69,1.2,4.43,1565.3782985244613,1484.0,54.0,14.0,66.66666666666666,35.714285714285715,0.0,0.0,4.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Johnson S.,Delbonis F.,30.0,44.0,1390.0,1030.0,Completed,1.28,3.75,1.29,3.97,1.26,3.8,1516.7053844949646,1500.0,54.0,46.0,50.0,52.17391304347826,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Kyrgios N.,Elias G.,13.0,77.0,2460.0,698.0,Completed,1.06,9.0,1.08,9.87,1.07,8.06,1500.0,1484.7686565582364,54.0,23.0,72.22222222222221,47.82608695652174,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Wawrinka S.,Klizan M.,4.0,34.0,5155.0,1230.0,Completed,1.05,11.0,1.07,11.52,1.05,10.2,1517.4387739660467,1468.7023986633528,64.0,29.0,71.875,48.275862068965516,0.0,1.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Darcis S.,Groth S.,71.0,162.0,707.0,355.0,Completed,1.57,2.37,1.59,2.52,1.57,2.35,1499.263693206478,1499.263693206478,8.0,18.0,37.5,22.22222222222222,0.0,0.0,0.0,0.0
2017-01-16,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Melzer J.,17.0,300.0,1980.0,164.0,Completed,1.04,13.0,1.05,13.44,1.04,11.25,1500.0,1500.0,28.0,6.0,75.0,50.0,0.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Kohlschreiber P.,Basilashvili N.,33.0,92.0,1325.0,630.0,Completed,1.22,4.33,1.24,4.65,1.22,4.23,1515.8722222748402,1484.7040225341211,51.0,14.0,56.86274509803921,42.857142857142854,1.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Dutra Silva R.,Donaldson J.,439.0,101.0,92.0,596.0,Completed,4.0,1.25,4.3,1.26,4.02,1.23,1499.263693206478,1499.263693206478,8.0,17.0,12.5,41.17647058823529,0.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Young D.,Fabbiano T.,85.0,141.0,651.0,427.0,Completed,1.44,2.75,1.5,2.79,1.5,2.57,1500.0,1500.0,39.0,14.0,46.15384615384615,35.714285714285715,0.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Simon G.,Mmoh M.,25.0,190.0,1585.0,297.0,Completed,1.16,5.0,1.19,5.42,1.17,4.87,1484.0,1484.0,55.0,0.0,54.54545454545454,0.0,0.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Zverev A.,Haase R.,24.0,57.0,1655.0,808.0,Completed,1.1,7.0,1.13,7.38,1.11,6.41,1500.0,1501.4077709619182,66.0,33.0,66.66666666666666,42.42424242424242,0.0,1.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Berlocq C.,Albot R.,90.0,96.0,632.0,614.0,Completed,2.0,1.8,1.9,2.01,1.89,1.88,1500.0,1484.0,10.0,13.0,40.0,23.076923076923077,0.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Nishioka Y.,Bolt A.,99.0,632.0,602.0,46.0,Completed,1.53,2.5,1.61,2.47,1.53,2.48,1484.0,1500.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Raonic M.,Brown D.,3.0,66.0,5290.0,738.0,Completed,1.05,11.0,1.03,17.76,1.04,10.88,1518.0766551202319,1499.2975328274754,71.0,24.0,73.23943661971832,54.166666666666664,1.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Goffin D.,Opelka R.,11.0,208.0,2750.0,267.0,Completed,1.16,5.0,1.16,6.2,1.14,5.48,1500.0,1500.0,68.0,10.0,64.70588235294117,50.0,0.0,0.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Tiafoe F.,Kukushkin M.,108.0,98.0,550.0,602.0,Completed,1.53,2.5,1.56,2.62,1.54,2.45,1500.0,1500.0,7.0,31.0,14.285714285714285,35.483870967741936,0.0,1.0,0.0,0.0
2017-01-17,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,Carreno Busta P.,Polansky P.,31.0,132.0,1370.0,454.0,Retired,1.22,4.33,1.24,4.65,1.22,4.24,1500.740754120307,1500.0,51.0,3.0,64.70588235294117,33.33333333333333,0.0,0.0,0.0,0.0
